Id,Category
1455,autointerrogatre+N
1456,mollinoare+N
1457,triturare+V
1458,dorare+V
1459,levare+V
1460,rimodellare+V
1461,ingravidare+V
1462,sbracare+V
1463,regolamentare+V
1464,citofonare+V
1465,affiorare+V
1466,rastrellatre+N
1467,alito+N
1468,cameratismo+N
1469,intercedere+V
1470,decantre+V
1471,sterilizzator+N
1472,sbalzare+V
1473,ammettare+V
1474,tinteggiare+V
1475,rinfacciare+V
1476,gettonare+V
1477,prolungavamore+N
1478,spersonalizzare+V
1479,carezzar+N
1480,fujimoriano+N
1481,chiamavore+N
1482,sedurre+V
1483,squalare+V
1484,imperiare+V
1485,striminzere+V
1486,assommare+V
1487,industriare+V
1488,rinunziare+V
1489,frollare+V
1490,erudre+A
1491,inaugurare+V
1492,flettare+V
1493,gemiare+V
1494,sbirciatore+N
1495,manganare+V
1496,riabbattare+V
1497,decedere+V
1498,tinteggiare+V
1499,patteggare+V
1500,offendre+V
1501,scocciare+V
1502,scapriciare+V
1503,scuotare+V
1504,deviare+V
1505,affluire+V
1506,cattedral+N
1507,dolare+V
1508,diseducare+V
1509,raggruppare+V
1510,reputinoare+N
1511,ammutoliscore+N
1512,districre+V
1513,cauzioare+V
1514,girotondo+N
1515,ammutinare+A
1516,congiungre+V
1517,crocifigg+V
1518,raccozzinoare+N
1519,suddivre+V
1520,tostare+V
1521,intorbido+N
1522,ultssere+V
1523,aggranchire+V
1524,riconsegna+N
1525,globalizzatore+N
1526,dialogare+V
1527,decriminalizzare+V
1528,ingrassare+V
1529,escutere+V
1530,sbozzare+V
1531,impellicrre+V
1532,stipulassre+N
1533,infialre+V
1534,appontare+V
1535,smagliare+V
1536,eccepi+V
1537,inceneritor+N
1538,mortificare+A
1539,fiaccare+V
1540,fervare+V
1541,sbaragliare+V
1542,flessibilizzre+V
1543,semitone+N
1544,blaterinare+N
1545,fabbricar+N
1546,tabulastre+N
1547,carrucolare+V
1548,rifriggre+V
1549,vittimizzare+V
1550,orinare+V
1551,lasciare+V
1552,tatuatre+N
1553,pedalare+V
1554,ingurgitare+V
1555,impaginare+V
1556,lasrre+V
1557,destrutturazione+N
1558,discendere+V
1559,palleggiatre+N
1560,ripassare+V
1561,guadare+V
1562,co-finanziare+V
1563,semplificar+N
1564,obliare+V
1565,divagare+V
1566,cubare+A
1567,elidare+V
1568,autoriformare+V
1569,rattristre+V
1570,prevaricare+V
1571,alzre+V
1572,attanagliare+V
1573,ammarar+N
1574,migliorare+V
1575,inviperie+V
1576,illusorio+N
1577,incerare+V
1578,assenti+V
1579,decorare+V
1580,traboccare+V
1581,perseguitare+V
1582,aggiungire+V
1583,sbarrare+V
1584,perquisi+V
1585,vulcanizzare+V
1586,tifare+V
1587,strisciare+V
1588,autoregolamentare+V
1589,esortare+V
1590,indottrinare+V
1591,contrare+V
1592,contabilizzare+V
1593,parcare+V
1594,tecnicizzare+V
1595,tonico+N
1596,traduzione+N
1597,annodare+V
1598,primare+V
1599,anti-berlusconiano+N
1600,scafare+V
1601,sbadiglare+V
1602,acciaiare+V
1603,giostre+V
1604,rintracciare+V
1605,statizzare+V
1606,riordinre+V
1607,intaccare+V
1608,ricovessere+V
1609,spora+N
1610,rimpallare+A
1611,quintuplicare+V
1612,adontare+V
1613,stellre+V
1614,rimontare+V
1615,levare+V
1616,obliare+V
1617,svenire+V
1618,approvvigioare+V
1619,interbancario+A
1620,convolatore+N
1621,inganare+V
1622,bruttare+A
1623,derapar+N
1624,rimpiare+A
1625,siedare+V
1626,suddividere+V
1627,brunire+V
1628,razionalizzare+A
1629,riaffaccare+V
1630,validare+V
1631,spesare+V
1632,inzuccherare+V
1633,attrezzare+V
1634,ravvogliere+V
1635,sbramare+V
1636,rimbecillire+A
1637,affermare+V
1638,pedalare+V
1639,sfiggere+V
1640,schifare+V
1641,spiare+V
1642,additivre+N
1643,sadismare+V
1644,stangare+V
1645,riarmare+V
1646,fosso+N
1647,dig+V
1648,fruiare+V
1649,rugliare+V
1650,curvone+N
1651,soffriggre+V
1652,demenza+N
1653,scaglionre+V
1654,palesare+V
1655,certoso+N
1656,pasre+V
1657,corre+V
1658,interloquire+V
1659,affabulassre+N
1660,competre+V
1661,intravedere+V
1662,straviziare+V
1663,marcare+V
1664,bianchire+V
1665,luccico+N
1666,malmenavore+N
1667,tifare+V
1668,cullare+V
1669,percuotare+V
1670,fresre+V
1671,ammaccare+V
1672,sunnere+V
1673,egemonizzandore+N
1674,cordoglere+V
1675,candelotto+N
1676,predispo+V
1677,soffrire+V
1678,limare+V
1679,smurare+V
1680,aggettivare+V
1681,pipiare+V
1682,inscatolare+V
1683,serrare+V
1684,afro-mediterraneo+N
1685,ciancicare+V
1686,sessantaseiesimo+N
1687,precludre+V
1688,frammischiare+V
1689,superminimo+N
1690,tramortire+V
1691,aureol+N
1692,ereditatre+N
1693,maturare+V
1694,oltrepassare+V
1695,extracomunitaro+N
1696,buffonesco+A
1697,instaurare+V
1698,incasellre+V
1699,tosare+V
1700,adeguare+V
1701,sperequare+V
1702,imprecare+V
1703,austral+N
1704,dardeggiare+V
1705,inefficire+A
1706,antropomorfizzare+V
1707,accudire+V
1708,sovraffaticare+V
1709,corleoneso+A
1710,assicurare+V
1711,rivoltolare+V
1712,apostatare+V
1713,antidogmatico+A
1714,scudisrre+V
1715,riversre+V
1716,appropriare+V
1717,avvizzivore+N
1718,disserravatre+N
1719,ribaltre+V
1720,infogare+V
1721,smarcare+V
1722,devolvare+V
1723,trarrebb+N
1724,postare+V
1725,peritare+V
1726,dirupre+V
1727,cinquantaseiesimo+N
1728,rivinre+V
1729,circumnavigare+V
1730,vegere+V
1731,nauseare+V
1732,pulviscolare+V
1733,medicamentoso+N
1734,disagiare+V
1735,aggraffare+V
1736,estendre+V
1737,rivoltatore+N
1738,funzionatre+N
1739,piotare+V
1740,ricantare+V
1741,ubicare+V
1742,autotassare+V
1743,giustificar+N
1744,ricomparire+V
1745,impermalire+V
1746,accozzare+V
1747,interpellare+V
1748,uccellare+V
1749,figuro+N
1750,vinicolare+V
1751,appiccicavatre+N
1752,strumentare+V
1753,solubilizzare+V
1754,sopravvivre+V
1755,disboscare+V
1756,ronzre+V
1757,irizzandore+N
1758,saziare+V
1759,assommare+V
1760,rilassare+V
1761,attorare+V
1762,rimasticare+V
1763,bracciare+A
1764,calmare+V
1765,rassettre+V
1766,percolare+V
1767,spanciare+V
1768,impiastrare+V
1769,impiombare+A
1770,malvolire+A
1771,eccepire+V
1772,tra+V
1773,affermre+V
1774,sgomentare+V
1775,racconciare+V
1776,silurare+V
1777,intessare+V
1778,trasformare+V
1779,vinificare+V
1780,scadimento+N
1781,sperdere+V
1782,fuoruscire+V
1783,deburocratizzar+N
1784,disfidare+V
1785,stampare+V
1786,chirurgere+V
1787,incrudi+V
1788,precludevatre+N
1789,trapiantre+V
1790,divorare+V
1791,intabarrare+V
1792,sprovvirre+V
1793,decremento+N
1794,toreare+V
1795,ricomunicar+N
1796,aggregatre+N
1797,spiattellare+V
1798,naufragare+V
1799,cannoneggiare+V
1800,disapprovare+V
1801,bilateral+N
1802,guaire+V
1803,errare+V
1804,diradare+V
1805,frugare+V
1806,uscie+V
1807,sassone+N
1808,attagliare+V
1809,integris+V
1810,arrestar+N
1811,arabescre+V
1812,campionare+V
1813,depenare+V
1814,graffiare+V
1815,protocollare+V
1816,sventagliare+V
1817,sudare+V
1818,stare+A
1819,sfavillare+V
1820,svincolare+V
1821,sinterizzare+A
1822,autoconvinre+V
1823,smarrire+V
1824,defilre+V
1825,misurazion+N
1826,cellulere+V
1827,vetrioleggiare+V
1828,strabuzzre+V
1829,cervical+N
1830,gelatinizzare+V
1831,redistribure+V
1832,affaccendre+V
1833,romanzesco+A
1834,due-giorno+N
1835,attorniare+V
1836,rilassare+V
1837,rivin+V
1838,ricollegare+V
1839,cigolare+V
1840,rinazionalizzare+V
1841,prioritario+N
1842,ripudiare+V
1843,autoconvincre+V
1844,tramezzare+V
1845,disincentivare+V
1846,ponderare+V
1847,destabilizzare+V
1848,sdottoreggere+V
1849,provorre+V
1850,allucinare+A
1851,commensurare+V
1852,anglicizzare+V
1853,peggiorare+V
1854,gracidare+V
1855,scardinare+V
1856,sgonfiandore+N
1857,porca+N
1858,ricamare+A
1859,remuare+V
1860,undergrounde+V
1861,arrochie+V
1862,vezzoso+A
1863,ripugnare+V
1864,beccar+V
1865,sardire+V
1866,ingrassre+V
1867,compare+V
1868,dribblre+V
1869,chiociare+V
1870,prediligre+V
1871,delegittimare+V
1872,impuzzolentie+V
1873,interfacciare+V
1874,tossiccare+V
1875,discendre+V
1876,involger+V
1877,valligere+V
1878,sfibrare+V
1879,vagheggiare+V
1880,ricondure+V
1881,appartare+V
1882,atroco+N
1883,crepuscolavatre+N
1884,rattristare+V
1885,infogare+V
1886,espropriare+V
1887,risolere+V
1888,alzare+V
1889,socialire+V
1890,chiosare+V
1891,scarnificare+V
1892,costruir+V
1893,sminuzzare+V
1894,inghiare+V
1895,reprimere+V
1896,cartolare+V
1897,nettare+V
1898,ospedalizzare+V
1899,mascolinizzre+V
1900,ubicare+V
1901,illustrare+V
1902,ritornare+V
1903,compendiare+V
1904,razziare+V
1905,dolomitico+A
1906,mangiucchiare+V
1907,accondiscendere+V
1908,orinare+V
1909,sospendere+V
1910,imputare+V
1911,inquiare+V
1912,autospendre+V
1913,ammobilio+N
1914,arrogare+V
1915,gabellare+V
1916,rilurre+V
1917,sborsare+V
1918,diliscare+V
1919,anchilosare+V
1920,melodico+N
1921,sostare+V
1922,moltiplicare+V
1923,notificare+A
1924,mandare+V
1925,bugere+V
1926,rivoltolatre+N
1927,strazianore+N
1928,schiantar+N
1929,prodigare+V
1930,sfavillare+V
1931,risultare+V
1932,erodre+V
1933,folgorare+V
1934,niellare+V
1935,giostrare+V
1936,slalomire+V
1937,imbrigliare+V
1938,convolare+V
1939,bociare+V
1940,depire+V
1941,arrogre+V
1942,sgonfiare+V
1943,saltellare+V
1944,confinre+V
1945,capottare+V
1946,troncare+V
1947,schermare+V
1948,incoraggiare+V
1949,differenziare+V
1950,ubicare+V
1951,minare+V
1952,assimilastre+N
1953,esautorare+V
1954,risciogliere+V
1955,bracre+V
1956,chioccolare+A
1957,ammutolare+V
1958,dilaniare+V
1959,ragliare+V
1960,perdonare+V
1961,invertre+V
1962,trasformare+A
1963,svestere+V
1964,anestetizzare+V
1965,crocidare+V
1966,listare+V
1967,tossicchiare+V
1968,raddensare+V
1969,spruzzastre+N
1970,santabarbar+N
1971,demonetizzare+V
1972,gabellatre+N
1973,senescenza+N
1974,risuolare+V
1975,kafkiano+N
1976,schivare+V
1977,ere+V
1978,travalicare+V
1979,squartare+A
1980,assurgre+V
1981,esterificare+V
1982,fluttuare+V
1983,digiunassre+N
1984,sottomettare+V
1985,collimare+V
1986,secondogenere+V
1987,esibizionire+V
1988,negare+V
1989,sussultare+V
1990,fruire+V
1991,decurtare+V
1992,emaare+V
1993,soggettivare+V
1994,rimeare+V
1995,programmare+V
1996,rispettare+V
1997,autoinstallatre+N
1998,sventre+V
1999,allegare+V
2000,spiare+V
2001,cozzare+A
2002,increspare+V
2003,armamentare+V
2004,prire+V
2005,rifran+V
2006,giostrare+V
2007,paere+V
2008,casolare+V
2009,prevaricare+V
2010,discaricare+V
2011,rateare+A
2012,appollaiare+V
2013,adocchiare+V
2014,scandalizzare+A
2015,odioso+N
2016,spiritualizzare+V
2017,tappezzare+V
2018,imperterrito+N
2019,disdegnare+V
2020,incoroare+V
2021,rimarginar+N
2022,schiaffeggiare+V
2023,attristare+V
2024,motomondial+N
2025,errare+V
2026,merlre+V
2027,vaporare+V
2028,belluri+N
2029,iniziare+V
2030,venire+V
2031,perdonatre+N
2032,scarseggiare+V
2033,assaporare+V
2034,fruttare+V
2035,divagare+V
2036,scemare+V
2037,spampanassre+N
2038,segregazionire+V
2039,depreere+V
2040,caparr+N
2041,ombreggiare+V
2042,piallavre+N
2043,addire+V
2044,empi+V
2045,carnefire+V
2046,separar+N
2047,imbucare+V
2048,servere+V
2049,ingozzoare+N
2050,disossare+V
2051,acquattare+V
2052,riformre+V
2053,fuoruscie+V
2054,balenre+V
2055,squilibrare+V
2056,effondre+V
2057,impaperar+V
2058,sfrattare+V
2059,spionistico+N
2060,retrovisor+N
2061,murare+V
2062,infamare+V
2063,moltiplicandore+N
2064,putrefare+V
2065,combattere+V
2066,incordare+V
2067,beccare+V
2068,aggrinzandore+N
2069,bruciacchere+V
2070,sborsare+V
2071,impore+V
2072,falare+V
2073,cortocircure+V
2074,erudere+V
2075,confederare+V
2076,magnetizzare+V
2077,autoanalizzare+N
2078,ricostruire+V
2079,accapponinare+N
2080,sculto+A
2081,traboccare+V
2082,spaccare+V
2083,riscaldare+V
2084,campionre+V
2085,capitone+N
2086,facilitatore+N
2087,bluffire+V
2088,spampanastre+N
2089,somatizzare+V
2090,avviare+V
2091,nido+N
2092,chiacchierare+V
2093,rannicchiare+V
2094,affardellare+V
2095,baronio+A
2096,congelare+V
2097,irridi+V
2098,scamozzinoare+N
2099,intromettere+V
2100,esagitare+V
2101,cromare+V
2102,infradiere+V
2103,zodiacale+N
2104,parafrasare+V
2105,trasportare+V
2106,collaudator+N
2107,impuzzolentire+V
2108,paventare+V
2109,effeminre+V
2110,premunie+V
2111,polposo+N
2112,reagire+V
2113,dosare+V
2114,silurare+V
2115,squilibrare+V
2116,vetrinoare+N
2117,conciliare+V
2118,redurre+V
2119,snodare+V
2120,bersagliare+V
2121,spazzolare+V
2122,stuzzicare+V
2123,premettere+V
2124,ritoccare+V
2125,colare+V
2126,sberleffare+V
2127,limitazione+N
2128,settantacinquesimo+N
2129,socchiudare+V
2130,magnetizzare+V
2131,verdone+N
2132,trafiletto+N
2133,siculo-americano+A
2134,esoneravre+N
2135,rimasticare+V
2136,preordinare+V
2137,nazional+N
2138,familiarizzare+V
2139,autoregolamentatre+N
2140,caramellare+A
2141,infiocchettare+V
2142,steineriano+N
2143,litografare+V
2144,sbiancare+V
2145,eltsiniano+A
2146,stoare+V
2147,ammagliare+V
2148,dissestare+V
2149,individuatre+N
2150,sforbicinoare+N
2151,sfegatre+V
2152,rilue+V
2153,rifocillare+V
2154,questionar+N
2155,scovare+V
2156,spargimento+N
2157,assottigliare+V
2158,arcaicizzare+V
2159,compenetrare+V
2160,riattizzare+V
2161,aggraffare+V
2162,copare+V
2163,strillare+V
2164,mormoravatre+N
2165,sabbiare+V
2166,spazzolinoare+N
2167,configgiare+V
2168,indispettire+V
2169,riconsacrare+V
2170,barcollare+A
2171,sottomire+V
2172,delegittimare+V
2173,democratizzare+V
2174,porticino+N
2175,palafiggere+V
2176,bar+V
2177,umanizzatore+N
2178,caldeggre+V
2179,lambiccare+V
2180,notare+V
2181,lasrre+V
2182,diminuire+V
2183,perequare+V
2184,personalizzazione+N
2185,squassare+V
2186,violare+V
2187,rivelatore+N
2188,danneggiavamore+N
2189,bianchire+V
2190,indugiare+V
2191,superpubblicizzatore+N
2192,violare+V
2193,assottigliare+V
2194,sostentare+V
2195,sgelare+V
2196,zingaro+N
2197,accozzare+V
2198,stirare+V
2199,infiammare+V
2200,ronzare+V
2201,cestie+V
2202,suonare+V
2203,beccare+V
2204,cifare+V
2205,rinnovellare+V
2206,addormentre+V
2207,procedee+V
2208,prolungare+V
2209,predare+V
2210,decorrare+V
2211,precluder+V
2212,sorprire+V
2213,infilzare+V
2214,scuotare+V
2215,godare+V
2216,incrudire+V
2217,risciacquare+V
2218,scherzare+A
2219,apostrofare+V
2220,mitizzare+V
2221,fraintend+V
2222,insegnare+V
2223,regionalizzassre+N
2224,glissare+V
2225,rasciugare+V
2226,inscatolare+V
2227,depurare+V
2228,concedre+V
2229,collaboratre+N
2230,laicizzare+V
2231,ciclico+N
2232,ordinare+V
2233,vittimizzre+V
2234,commuoire+V
2235,sgravre+V
2236,tramortiremo+N
2237,autotassare+V
2238,validandore+N
2239,ondeggare+V
2240,ultimare+V
2241,infingire+V
2242,echeggiare+V
2243,rimen+N
2244,macchinare+V
2245,anti-castro+N
2246,riscontrare+V
2247,svilire+V
2248,scarnificare+V
2249,corredere+V
2250,ragguagliare+V
2251,impietoso+N
2252,oziare+V
2253,vibrare+V
2254,incattivare+V
2255,disinfestare+V
2256,balenare+V
2257,aduggiare+V
2258,imbarbaro+N
2259,inacerbire+V
2260,vietare+V
2261,aggrottare+V
2262,sorella+N
2263,scaricare+V
2264,berciar+N
2265,integrare+V
2266,esorcizzare+V
2267,bazzecola+N
2268,sonare+V
2269,divezzare+V
2270,replicare+A
2271,allargatore+N
2272,ravvolgire+V
2273,difettare+V
2274,assegnare+V
2275,interfacciare+V
2276,pizzicottare+V
2277,calpestare+V
2278,totalizzare+V
2279,rimpatriatore+N
2280,sfrattare+V
2281,basculatore+N
2282,inalberare+V
2283,sconquassare+V
2284,autopromuore+V
2285,affascinare+V
2286,mascolinizzare+V
2287,rincruscire+V
2288,auto-assolutorio+A
2289,indispettivore+N
2290,gratificavatre+N
2291,autoprodurre+V
2292,primigeno+N
2293,sbramre+V
2294,raccozzar+N
2295,rileggiare+V
2296,brandeggre+V
2297,bulinatore+N
2298,consensuale+A
2299,rimbrottare+V
2300,scrostare+V
2301,rintoccare+V
2302,sgraffignare+V
2303,tappezzre+V
2304,decolonizzere+V
2305,competare+V
2306,reinsediare+V
2307,esterifire+V
2308,vaccinare+V
2309,cultura+N
2310,transumare+V
2311,disinteressare+V
2312,ingemmare+V
2313,indispettre+V
2314,beccheggiare+V
2315,radunare+V
2316,collocare+V
2317,grippare+V
2318,impermalire+V
2319,spillare+V
2320,usufruire+V
2321,validare+V
2322,incapricciare+V
2323,azzannare+V
2324,obiettare+V
2325,derivare+V
2326,grippare+V
2327,titolatore+N
2328,afferrare+V
2329,portale+N
2330,controfirmare+V
2331,accorgare+V
2332,attizzare+V
2333,coricare+V
2334,assommare+V
2335,sfodare+V
2336,inamidare+V
2337,marco+V
2338,standardizzazion+N
2339,dirimare+V
2340,soffrigg+V
2341,stampare+V
2342,collaborazionirre+V
2343,perdonare+V
2344,vetrioleggiare+V
2345,ristare+V
2346,acchiappare+V
2347,sillogizzare+V
2348,ripudiavatre+N
2349,spalmare+V
2350,svestire+V
2351,decongestionare+A
2352,flessibilizzinoare+N
2353,snobbare+V
2354,tramutare+V
2355,razzistico+N
2356,sbatacchiar+V
2357,referenzio+N
2358,autoinfliggre+V
2359,fregare+A
2360,bugnare+V
2361,spifferare+V
2362,autonomo+N
2363,ammolli+V
2364,conquid+V
2365,notare+V
2366,ponderare+V
2367,debilitare+V
2368,disorientare+V
2369,palleggiare+V
2370,cruscheggiare+V
2371,proclamare+V
2372,manipolator+N
2373,fatalistico+A
2374,scarruffare+V
2375,re-iniettre+V
2376,colonizzazione+N
2377,barellare+V
2378,grattare+V
2379,incinerare+V
2380,arruffare+V
2381,ammodernare+V
2382,infondere+V
2383,pungere+V
2384,oreccare+V
2385,sminuzzatore+N
2386,spiegar+N
2387,rubricare+V
2388,avvizzire+V
2389,scure+V
2390,rinzaffre+V
2391,ingiuntivre+N
2392,sbarazzare+V
2393,reinnestare+V
2394,movenzo+N
2395,divaricare+V
2396,riallungare+V
2397,varare+V
2398,sfaccettare+V
2399,tumultuare+A
2400,acciaiare+V
2401,maremoto+N
2402,inamidare+V
2403,srotolare+V
2404,accozzare+V
2405,rilire+V
2406,ammarare+V
2407,pettinre+V
2408,debbiare+V
2409,perdre+V
2410,bambineggere+V
2411,nitrico+N
2412,scorgre+V
2413,vomitare+V
2414,arrogare+V
2415,sciocca+N
2416,autointerrogare+V
2417,trastullatre+N
2418,intrappolare+V
2419,autoassolvo+A
2420,disperdre+V
2421,berere+V
2422,fratturare+V
2423,stipulare+V
2424,onnicomprensivre+N
2425,riconsacrare+V
2426,risucchiare+V
2427,sconosrre+V
2428,antitetico+N
2429,caricavatre+N
2430,ricollegastre+N
2431,ragguagliare+V
2432,crucciavatre+N
2433,esteriorizzare+V
2434,opulengere+V
2435,sottovalutare+V
2436,crocchiare+A
2437,mentire+V
2438,deflettor+N
2439,ambiare+A
2440,imperversare+A
2441,ingemmare+V
2442,dilatativo+N
2443,purire+V
2444,straboccare+V
2445,barricare+V
2446,inquietavatre+N
2447,schifiltoso+N
2448,incubre+V
2449,celinoare+N
2450,assaporare+V
2451,degenerare+V
2452,slanciare+V
2453,commisuere+V
2454,tassare+V
2455,predare+V
2456,posizionoare+N
2457,autoassolre+V
2458,tesso+N
2459,infangare+V
2460,stramaledire+V
2461,odorare+V
2462,illanguidire+V
2463,indubbere+V
2464,rivendre+V
2465,ripassare+V
2466,bonificare+V
2467,rieducare+V
2468,cauzionare+A
2469,anglicizzare+V
2470,affumicare+V
2471,negare+V
2472,lustrare+V
2473,accorpare+V
2474,trasportre+V
2475,ultimare+V
2476,accentare+V
2477,irregolar+N
2478,licheno+N
2479,pregre+V
2480,riflettare+V
2481,pacificre+V
2482,modellire+V
2483,stipulatre+N
2484,classico-accademico+A
2485,gorgogliare+V
2486,impapare+V
2487,mutare+V
2488,sgrossare+V
2489,debbre+V
2490,stanziare+V
2491,comprende+V
2492,riscontrare+V
2493,sgrossare+V
2494,descrittivo+N
2495,caldeggre+V
2496,sgonfiare+V
2497,decorare+V
2498,rivalutazione+N
2499,appare+V
2500,ragliare+V
2501,statizzre+V
2502,spesare+V
2503,ammutolire+V
2504,sollazzare+V
2505,ricompare+V
2506,volgare+V
2507,rest+N
2508,appoggare+V
2509,sopi+V
2510,risospingere+V
2511,rotare+V
2512,accerchiamento+N
2513,ischeletrire+V
2514,ricattare+V
2515,pregiare+V
2516,ripudiare+V
2517,espropriare+V
2518,orbitare+V
2519,disavvezzre+V
2520,confessare+V
2521,raffreddare+V
2522,bianchire+V
2523,genese+N
2524,civettuol+N
2525,boicottre+V
2526,depurare+V
2527,arrotondare+V
2528,percentuale+A
2529,fiancare+V
2530,indorare+A
2531,stalinianore+N
2532,follare+V
2533,affittare+V
2534,spennacco+N
2535,elettrizzre+V
2536,smussare+V
2537,ambientare+V
2538,dogmatizzare+V
2539,deferire+V
2540,ragliare+V
2541,girellinoare+N
2542,sbarrare+V
2543,vistare+V
2544,volre+V
2545,inquinare+V
2546,ricomperare+V
2547,ammontre+V
2548,traghettatore+N
2549,relazioare+V
2550,rannicchiare+V
2551,estorrre+V
2552,rinnovare+V
2553,dore+V
2554,noteso+A
2555,volare+V
2556,allinee+V
2557,frustare+V
2558,fraintendere+V
2559,arabescare+V
2560,laicizzavatre+N
2561,scacciare+A
2562,blaterare+V
2563,arretramento+N
2564,coprire+V
2565,bollire+A
2566,incare+V
2567,paraffinare+V
2568,schiumare+V
2569,pedagogico-punitivo+A
2570,premunire+V
2571,razziare+V
2572,prodigare+V
2573,annacquare+V
2574,spendere+V
2575,rassegnre+V
2576,poterire+V
2577,violare+V
2578,sculettare+V
2579,tabulare+V
2580,inquisitor+N
2581,desistre+V
2582,predeterminarone+N
2583,sbracciare+V
2584,accingiare+V
2585,silurare+V
2586,aspergre+V
2587,surriscaldare+V
2588,esercitabil+N
2589,choccare+V
2590,tossicchiare+V
2591,addolore+V
2592,supplicare+A
2593,snebbiastre+N
2594,ammosiare+V
2595,ingigantire+V
2596,permettare+V
2597,fumare+V
2598,vaticinandore+N
2599,scrostare+V
2600,incrudirebbero+N
2601,travalicare+V
2602,conviena+N
2603,bombo+N
2604,sintonizzare+V
2605,naturalistico+A
2606,ossidare+V
2607,debilitare+V
2608,commisur+N
2609,favellare+V
2610,paralitico+N
2611,artiglare+V
2612,scappare+V
2613,mattone+N
2614,espandere+V
2615,instare+V
2616,nomadismo+N
2617,spifferare+V
2618,naufragare+V
2619,tacitatre+N
2620,adulare+V
2621,affermatre+N
2622,assecondare+V
